"","disasterNumber","declarationDate","incidentType","pwNumber","applicationTitle","applicantId","damageCategoryCode","dcc","damageCategory","projectSize","county","countyCode","state","stateCode","stateNumberCode","projectAmount","federalShareObligated","totalObligated","obligatedDate","hash","lastRefresh","id"
"5770",1295,"1999-09-18T04:00:00.000Z","Hurricane",41,"EMERGENCY PROTECTIVE MEASURES","023-19000-00","B - Protective Measures","B","Protective Measures","Small","Middlesex",23,"New Jersey","NJ",34,11122.08,8341.56,8761.97,"1999-10-19T16:00:54.000Z","f8611593b9874fbae1ff72ab83760d38","2020-06-15T11:19:43.923Z","5ee7594f556129600dd5800c"
"5771",1295,"1999-09-18T04:00:00.000Z","Hurricane",42,"ROAD WASHOUT","031-US50D-00","C - Roads and Bridges","C","Roads and Bridges","Small","Passaic",31,"New Jersey","NJ",34,2800,2100,2205.84,"1999-10-19T22:10:11.000Z","fa7d6bc4697db4b6b22dfe1229b8f5c9","2020-06-15T11:19:43.924Z","5ee7594f556129600dd5800d"
"5772",1295,"1999-09-18T04:00:00.000Z","Hurricane",43,"Not Provided","031-56550-00","C - Roads and Bridges","C","Roads and Bridges","Small","Passaic",31,"New Jersey","NJ",34,27500,20625,21664.5,"1999-10-19T16:00:54.000Z","4418c7fbad2d4071dd87afcaf5bfa45a","2020-06-15T11:19:43.925Z","5ee7594f556129600dd5800e"
"5773",1295,"1999-09-18T04:00:00.000Z","Hurricane",44,"EMERGENCY PROTECTIVE MEASURES","023-19000-00","B - Protective Measures","B","Protective Measures","Small","Middlesex",23,"New Jersey","NJ",34,11570.67,8678,9115.37,"1999-10-19T16:00:54.000Z","8d674a3f8a2ed4d9ea6867469c97b41d","2020-06-15T11:19:43.927Z","5ee7594f556129600dd5800f"
"5774",1295,"1999-09-18T04:00:00.000Z","Hurricane",45,"BUILDING DAMAGE","035-U7ZKH-00","E - Public Buildings","E","Public Buildings","Small","Somerset",35,"New Jersey","NJ",34,7680.39,5760.29,6020.65,"2000-01-08T23:36:16.000Z","093be42fcab3ea2cd86ecdaa61a86103","2020-06-15T11:19:43.928Z","5ee7594f556129600dd58010"
"5775",1295,"1999-09-18T04:00:00.000Z","Hurricane",46,"SECURITY PATROLS, SEARCH AND RESCUE","023-47280-00","B - Protective Measures","B","Protective Measures","Small","Middlesex",23,"New Jersey","NJ",34,12814,9610.5,10094.87,"1999-10-19T22:10:11.000Z","6caabef64b56b98861ccaf0c1355672b","2020-06-15T11:19:43.929Z","5ee7594f556129600dd58011"
"5776",1295,"1999-09-18T04:00:00.000Z","Hurricane",47,"EMERGENCY PROTECTIVE MEASURES","023-99023-00","B - Protective Measures","B","Protective Measures","Small","Middlesex",23,"New Jersey","NJ",34,4484.65,3363.49,3654.25,"1999-10-19T22:10:11.000Z","f3c715375085bf899c5924953b34eec6","2020-06-15T11:19:43.930Z","5ee7594f556129600dd58012"
"5777",1295,"1999-09-18T04:00:00.000Z","Hurricane",48,"TIMBER DEBRIS REMOVAL ALONG LEVEES AND ROADWAYS.","023-47280-00","A - Debris Removal","A","Debris Removal","Small","Middlesex",23,"New Jersey","NJ",34,10997,8247.75,8663.43,"1999-10-19T22:10:11.000Z","f95ee62d358c3885cbd6454f940522f1","2020-06-15T11:19:43.931Z","5ee7594f556129600dd58013"
"5778",1295,"1999-09-18T04:00:00.000Z","Hurricane",49,"EMERGENCY PROTECTIVE MEASURES","023-18490-00","B - Protective Measures","B","Protective Measures","Small","Middlesex",23,"New Jersey","NJ",34,1056.28,792.21,832.14,"1999-10-27T00:40:53.000Z","43f1ba72605c5149c2425551525e790f","2020-06-15T11:19:43.932Z","5ee7594f556129600dd58014"
"5779",1295,"1999-09-18T04:00:00.000Z","Hurricane",50,"BUILDING REPAIR","023-18490-00","E - Public Buildings","E","Public Buildings","Small","Middlesex",23,"New Jersey","NJ",34,0,0,-4107.78,"2000-02-10T18:25:44.000Z","afe4e58f2e3e5720d1c71d0a4faaf49c","2020-06-15T11:19:43.933Z","5ee7594f556129600dd58015"
"5780",1295,"1999-09-18T04:00:00.000Z","Hurricane",51,"REMOVE DEBRIS","031-79460-00","A - Debris Removal","A","Debris Removal","Small","Passaic",31,"New Jersey","NJ",34,47500.37,35625.28,37420.79,"1999-10-29T01:26:15.000Z","223c03f52d7d0e8ac60c86b357894dbd","2020-06-15T11:19:43.935Z","5ee7594f556129600dd58016"
"5781",1295,"1999-09-18T04:00:00.000Z","Hurricane",52,"COMTAMINATED WATERS","031-UMNCB-00","D - Water Control Facilities","D","Water Control Facilities","Small","Passaic",31,"New Jersey","NJ",34,1835,1376.25,1445.62,"1999-10-29T15:05:35.000Z","2622dac63980d7c970de2d09294ad50d","2020-06-15T11:19:43.936Z","5ee7594f556129600dd58017"
"5782",1295,"1999-09-18T04:00:00.000Z","Hurricane",53,"EMERGENCY PROTECTIVE MEASURES","031-UMNCB-00","B - Protective Measures","B","Protective Measures","Small","Passaic",31,"New Jersey","NJ",34,9738,7303.5,7671.59,"1999-10-29T15:05:35.000Z","fb784b0bfe5b1fba5dfdae380d591b88","2020-06-15T11:19:43.937Z","5ee7594f556129600dd58018"
"5783",1295,"1999-09-18T04:00:00.000Z","Hurricane",54,"EMERGENCY PROTECTIVE MEASURES","031-79460-00","B - Protective Measures","B","Protective Measures","Small","Passaic",31,"New Jersey","NJ",34,1093,819.75,861.07,"1999-10-27T00:42:06.000Z","976c4dd86a9f479ca2e2642f981f9735","2020-06-15T11:19:43.938Z","5ee7594f556129600dd58019"
"5784",1295,"1999-09-18T04:00:00.000Z","Hurricane",55,"REMOVE DEBRIS","023-34890-00","A - Debris Removal","A","Debris Removal","Small","Middlesex",23,"New Jersey","NJ",34,1598.29,1198.72,1259.14,"1999-10-29T15:05:35.000Z","3e7b4177641b933f19ef3b63ef5c9596","2020-06-15T11:19:43.939Z","5ee7594f556129600dd5801a"
"5785",1295,"1999-09-18T04:00:00.000Z","Hurricane",56,"MUNICIPAL POOL REPAIR","003-15820-00","G - Recreational or Other","G","Recreational or Other","Small","Bergen",3,"New Jersey","NJ",34,2350,1762.5,1851.33,"1999-10-25T18:13:54.000Z","17a1f83678db19356cea1b28e56528b6","2020-06-15T11:19:43.940Z","5ee7594f556129600dd5801b"
"5786",1295,"1999-09-18T04:00:00.000Z","Hurricane",57,"BUILDING CONTENTS/EQUIPMENT","003-UQJUA-00","E - Public Buildings","E","Public Buildings","Small","Bergen",3,"New Jersey","NJ",34,8750,6562.5,6893.25,"1999-10-25T21:30:14.000Z","d8dac05d61f8baf5a77eff66f142ef1b","2020-06-15T11:19:43.941Z","5ee7594f556129600dd5801c"
"5787",1295,"1999-09-18T04:00:00.000Z","Hurricane",60,"DEBRIS REMOVAL","003-15820-00","A - Debris Removal","A","Debris Removal","Small","Bergen",3,"New Jersey","NJ",34,19083.03,14312.27,15033.6,"1999-10-30T01:30:21.000Z","c7bcc04e3c3a4f7431a216aa3887fd0c","2020-06-15T11:19:43.943Z","5ee7594f556129600dd5801d"
"5788",1295,"1999-09-18T04:00:00.000Z","Hurricane",71,"Not Provided","035-99035-00","B - Protective Measures","B","Protective Measures","Large","Somerset",35,"New Jersey","NJ",34,-1125000,-843750,-870330,"2000-01-19T00:38:21.000Z","ba05f0f538bcc3b68236cccd4f7972f3","2020-06-15T11:19:43.944Z","5ee7594f556129600dd5801e"
"5789",1295,"1999-09-18T04:00:00.000Z","Hurricane",76,"ROADWAY WASHOUT","000-UQGIR-00","C - Roads and Bridges","C","Roads and Bridges","Small","Statewide",0,"New Jersey","NJ",34,12232.69,9174.52,9636.92,"1999-11-18T00:54:27.000Z","5150afb8a86dcaacf37cc991994da620","2020-06-15T11:19:43.945Z","5ee7594f556129600dd5801f"
"5790",1295,"1999-09-18T04:00:00.000Z","Hurricane",77,"EMERGENCY PROTECTIVE MEASURES","021-31620-00","B - Protective Measures","B","Protective Measures","Small","Mercer",21,"New Jersey","NJ",34,1225.34,919.01,965.33,"1999-10-25T16:31:02.000Z","69ddf1b09a10b7d23afd72c10985e9ab","2020-06-15T11:19:43.946Z","5ee7594f556129600dd58020"
"5791",1295,"1999-09-18T04:00:00.000Z","Hurricane",78,"EMERGENCY PROTECTIVE MEASURES","023-69390-00","B - Protective Measures","B","Protective Measures","Small","Middlesex",23,"New Jersey","NJ",34,46853.42,35140.07,36911.13,"1999-10-29T15:05:35.000Z","87c3f6a02c53674606f1ef995252796b","2020-06-15T11:19:43.974Z","5ee7594f556129600dd58021"
"5792",1295,"1999-09-18T04:00:00.000Z","Hurricane",79,"REMOVE DEBRIS","031-60090-00","A - Debris Removal","A","Debris Removal","Large","Passaic",31,"New Jersey","NJ",34,75582,56686.5,59543.5,"1999-10-30T01:45:58.000Z","bce52d62f06cd1f3b0fb81290b6ba427","2020-06-15T11:19:43.976Z","5ee7594f556129600dd58022"
"5793",1295,"1999-09-18T04:00:00.000Z","Hurricane",81,"EMERGENCY PROTECTIVE MEASURES","023-69390-00","A - Debris Removal","A","Debris Removal","Small","Middlesex",23,"New Jersey","NJ",34,19377.78,14533.34,15265.82,"1999-10-29T15:05:35.000Z","6fda79abaf5ec38e503002c65324ed1d","2020-06-15T11:19:43.977Z","5ee7594f556129600dd58023"
"5794",1295,"1999-09-18T04:00:00.000Z","Hurricane",82,"EMERGENCY PROTECTIVE MEASURES","031-60090-00","B - Protective Measures","B","Protective Measures","Small","Passaic",31,"New Jersey","NJ",34,9534,7150.5,7510.89,"1999-10-29T15:05:35.000Z","a4e70da1e06f52764db40a00c4bf6b3b","2020-06-15T11:19:43.978Z","5ee7594f556129600dd58024"
"5795",1295,"1999-09-18T04:00:00.000Z","Hurricane",83,"REMOVE DEBRIS","031-60090-00","A - Debris Removal","A","Debris Removal","Small","Passaic",31,"New Jersey","NJ",34,4000,3000,3227.94,"1999-10-29T15:05:35.000Z","46825bcc232af055e91714d6d1fcc90b","2020-06-15T11:19:43.979Z","5ee7594f556129600dd58025"
"5796",1295,"1999-09-18T04:00:00.000Z","Hurricane",86,"Not Provided","031-77840-00","G - Recreational or Other","G","Recreational or Other","Small","Passaic",31,"New Jersey","NJ",34,2320,1740,1827.69,"1999-10-29T15:05:35.000Z","0af29929e38e6ade979bfcd1655d4191","2020-06-15T11:19:43.980Z","5ee7594f556129600dd58026"
"5797",1295,"1999-09-18T04:00:00.000Z","Hurricane",88,"BUILDING AND GROUNDS REPAIR","031-UO1JC-00","E - Public Buildings","E","Public Buildings","Small","Passaic",31,"New Jersey","NJ",34,1000,750,783.9,"2000-06-27T19:01:07.000Z","f6d348bfd098969cdab8f763d1408c18","2020-06-15T11:19:43.981Z","5ee7594f556129600dd58027"
"5798",1295,"1999-09-18T04:00:00.000Z","Hurricane",91,"EMERGENCY PROTECTIVE MEASURES","031-UO1JC-00","B - Protective Measures","B","Protective Measures","Small","Passaic",31,"New Jersey","NJ",34,33396.71,25047.53,26309.93,"1999-10-29T01:26:15.000Z","638f83c5f408587310563d978e9a84cf","2020-06-15T11:19:43.982Z","5ee7594f556129600dd58028"
"5799",1295,"1999-09-18T04:00:00.000Z","Hurricane",92,"EMERGENCY PROTECTIVE MEASURES","031-77840-00","A - Debris Removal","A","Debris Removal","Large","Passaic",31,"New Jersey","NJ",34,172638.46,129478.85,133596.29,"1999-12-16T01:23:10.000Z","f95b42c47faf6cb53d0b43a1253f68d5","2020-06-15T11:19:43.983Z","5ee7594f556129600dd58029"
"5800",1295,"1999-09-18T04:00:00.000Z","Hurricane",93,"EMERGENCY PROTECTIVE MEASURES","031-77840-00","B - Protective Measures","B","Protective Measures","Small","Passaic",31,"New Jersey","NJ",34,17497,13122.75,13784.13,"1999-11-03T00:50:55.000Z","670fad1bf7bcff063e28e057b3017f85","2020-06-15T11:19:43.985Z","5ee7594f556129600dd5802a"
"5801",1295,"1999-09-18T04:00:00.000Z","Hurricane",96,"EMERGENCY PROTECTIVE MEASURES","031-77840-00","A - Debris Removal","A","Debris Removal","Small","Passaic",31,"New Jersey","NJ",34,0,0,19.53,"1999-10-29T15:05:35.000Z","90f70656f1606112dd229108f8e101e8","2020-06-15T11:19:43.986Z","5ee7594f556129600dd5802b"
"5802",1295,"1999-09-18T04:00:00.000Z","Hurricane",99,"Not Provided","031-77840-00","B - Protective Measures","B","Protective Measures","Small","Passaic",31,"New Jersey","NJ",34,18733,14049.75,14757.86,"1999-10-30T21:10:12.000Z","af0d60e1ea23af5a95b9ab573e597935","2020-06-15T11:19:43.996Z","5ee7594f556129600dd5802c"
"5803",1295,"1999-09-18T04:00:00.000Z","Hurricane",101,"Not Provided","031-77840-00","G - Recreational or Other","G","Recreational or Other","Small","Passaic",31,"New Jersey","NJ",34,0,0,42.97,"1999-10-29T15:05:35.000Z","050bb68295d186c49822454eca0daf40","2020-06-15T11:19:43.997Z","5ee7594f556129600dd5802d"
"5804",1295,"1999-09-18T04:00:00.000Z","Hurricane",102,"GABION WALL PROTECTING SANITARY SEWER","031-77840-00","G - Recreational or Other","G","Recreational or Other","Small","Passaic",31,"New Jersey","NJ",34,12370.8,9278.1,9853.68,"1999-10-29T23:26:18.000Z","86e7cda51722a7798805adf7a4ed4083","2020-06-15T11:19:43.998Z","5ee7594f556129600dd5802e"
"5805",1295,"1999-09-18T04:00:00.000Z","Hurricane",103,"TWO SEWER CROSSINGS","031-77840-00","G - Recreational or Other","G","Recreational or Other","Small","Passaic",31,"New Jersey","NJ",34,18723,14042.25,14749.98,"1999-10-29T15:05:35.000Z","26b8918ded4d853ba7fb4c9501750ee1","2020-06-15T11:19:43.999Z","5ee75950556129600dd5802f"
"5806",1295,"1999-09-18T04:00:00.000Z","Hurricane",105,"Not Provided","031-77840-00","A - Debris Removal","A","Debris Removal","Small","Passaic",31,"New Jersey","NJ",34,47410,35557.5,36870.76,"1999-11-17T20:33:28.000Z","56d55fd9f5141fb5f47503346059dc6c","2020-06-15T11:19:44.001Z","5ee75950556129600dd58030"
"5807",1295,"1999-09-18T04:00:00.000Z","Hurricane",107,"Not Provided","031-77840-00","A - Debris Removal","A","Debris Removal","Small","Passaic",31,"New Jersey","NJ",34,26354,19765.5,20495.5,"1999-11-13T23:22:14.000Z","433846a46d2a2784c9fd9fe9509b62a7","2020-06-15T11:19:44.010Z","5ee75950556129600dd58031"
"5808",1295,"1999-09-18T04:00:00.000Z","Hurricane",108,"EMERGENCY PROTECTIVE MEASURES","031-77840-00","B - Protective Measures","B","Protective Measures","Small","Passaic",31,"New Jersey","NJ",34,0,0,45.88,"1999-10-29T15:05:35.000Z","d7f85ae2b7d5cb029ef49071794adc2f","2020-06-15T11:19:44.011Z","5ee75950556129600dd58032"
"5809",1295,"1999-09-18T04:00:00.000Z","Hurricane",110,"EMERGENCY PROTECTIVE MEASURES","023-65790-00","B - Protective Measures","B","Protective Measures","Small","Middlesex",23,"New Jersey","NJ",34,1169,876.75,920.93,"1999-10-29T15:05:35.000Z","8f17501c96d6318afd79fa0a9ea6ec4d","2020-06-15T11:19:44.012Z","5ee75950556129600dd58033"
"5810",1295,"1999-09-18T04:00:00.000Z","Hurricane",111,"REMOVE DEBRIS","023-65790-00","A - Debris Removal","A","Debris Removal","Small","Middlesex",23,"New Jersey","NJ",34,4766,3574.5,3754.66,"1999-10-29T15:05:35.000Z","3bcedf5c54118eb2b55e106d4f28e69c","2020-06-15T11:19:44.013Z","5ee75950556129600dd58034"
"5811",1295,"1999-09-18T04:00:00.000Z","Hurricane",112,"REPAIR OF BOROUGH VEHICLE","023-65790-00","G - Recreational or Other","G","Recreational or Other","Small","Middlesex",23,"New Jersey","NJ",34,1000,750,787.8,"1999-10-29T15:05:35.000Z","a6469637e2b3d3c16da7de8e14666380","2020-06-15T11:19:44.014Z","5ee75950556129600dd58035"
"5812",1295,"1999-09-18T04:00:00.000Z","Hurricane",113,"RECREATIONAL FACILITY","023-18490-00","G - Recreational or Other","G","Recreational or Other","Small","Middlesex",23,"New Jersey","NJ",34,0,0,34.87,"1999-10-29T15:03:41.000Z","9c4acb13237f9331b8a28a9bfa2581b4","2020-06-15T11:19:44.016Z","5ee75950556129600dd58036"
"5813",1295,"1999-09-18T04:00:00.000Z","Hurricane",115,"EMERGENCY PROTECTIVE MEASURES","023-18490-00","B - Protective Measures","B","Protective Measures","Small","Middlesex",23,"New Jersey","NJ",34,1654.94,1241.21,1303.77,"1999-10-29T15:03:41.000Z","cc5a92584ffce13b28ffe3b3397f31e4","2020-06-15T11:19:44.017Z","5ee75950556129600dd58037"
"5814",1295,"1999-09-18T04:00:00.000Z","Hurricane",116,"REMOVE DEBRIS","003-65340-00","A - Debris Removal","A","Debris Removal","Large","Bergen",3,"New Jersey","NJ",34,156966,117724.5,122714.64,"1999-11-20T04:30:39.000Z","347b857c011602d132493af4e5c709e6","2020-06-15T11:19:44.018Z","5ee75950556129600dd58038"
"5815",1295,"1999-09-18T04:00:00.000Z","Hurricane",117,"Not Provided","003-21300-00","A - Debris Removal","A","Debris Removal","Small","Bergen",3,"New Jersey","NJ",34,11725.13,8793.85,9237.05,"1999-11-10T01:54:34.000Z","8486ed169983c6560695456f4310be41","2020-06-15T11:19:44.020Z","5ee75950556129600dd58039"
"5816",1295,"1999-09-18T04:00:00.000Z","Hurricane",118,"EMERGENCY PROTECTIVE MEASURES","003-65340-00","B - Protective Measures","B","Protective Measures","Small","Bergen",3,"New Jersey","NJ",34,36417,27312.75,28689.31,"1999-10-30T01:30:21.000Z","b97c7bde179ff2fec722ad1fd98e0a5c","2020-06-15T11:19:44.021Z","5ee75950556129600dd5803a"
"5817",1295,"1999-09-18T04:00:00.000Z","Hurricane",119,"BUILDING CONTENTS/EQUIPMENT","003-UW35H-00","E - Public Buildings","E","Public Buildings","Small","Bergen",3,"New Jersey","NJ",34,6061.08,4545.81,4751.28,"2001-05-10T22:34:49.000Z","dc5539d1f8b9bcf77360b357e4936616","2020-06-15T11:19:44.022Z","5ee75950556129600dd5803b"
"5818",1295,"1999-09-18T04:00:00.000Z","Hurricane",120,"EMERGENCY PROTECTIVE MEASURES","003-UW35H-00","B - Protective Measures","B","Protective Measures","Small","Bergen",3,"New Jersey","NJ",34,4234.93,3176.2,3336.28,"1999-10-30T01:30:21.000Z","014c966781afe0e736b5604cb4d494de","2020-06-15T11:19:44.023Z","5ee75950556129600dd5803c"
"5819",1295,"1999-09-18T04:00:00.000Z","Hurricane",121,"Not Provided","003-05170-00","B - Protective Measures","B","Protective Measures","Small","Bergen",3,"New Jersey","NJ",34,3204.27,2403.2,2524.33,"1999-10-30T01:30:21.000Z","fb2951f08844925852858226f255cbe9","2020-06-15T11:19:44.024Z","5ee75950556129600dd5803d"
"5820",1295,"1999-09-18T04:00:00.000Z","Hurricane",122,"Not Provided","003-05170-00","B - Protective Measures","B","Protective Measures","Small","Bergen",3,"New Jersey","NJ",34,8782.47,6586.85,6918.82,"1999-10-30T01:30:21.000Z","d859235663f44058a4f487ed720d7d08","2020-06-15T11:19:44.025Z","5ee75950556129600dd5803e"
"5821",1295,"1999-09-18T04:00:00.000Z","Hurricane",123,"DAMAGED BUILDING","003-UW35H-00","E - Public Buildings","E","Public Buildings","Small","Bergen",3,"New Jersey","NJ",34,2175.87,1631.9,1705.66,"2001-05-10T22:34:49.000Z","898a3666c579d4d105dd6c6270b85fd5","2020-06-15T11:19:44.027Z","5ee75950556129600dd5803f"
"5822",1295,"1999-09-18T04:00:00.000Z","Hurricane",125,"EMERGENCY PROTECTIVE MEASURES","023-99023-02","B - Protective Measures","B","Protective Measures","Small","Middlesex",23,"New Jersey","NJ",34,2600.93,1950.7,2049,"1999-10-29T01:15:57.000Z","9c23e46ed9012c4ddbc808e142e4e6af","2020-06-15T11:19:44.028Z","5ee75950556129600dd58040"
"5823",1295,"1999-09-18T04:00:00.000Z","Hurricane",126,"Not Provided","035-05590-00","A - Debris Removal","A","Debris Removal","Small","Somerset",35,"New Jersey","NJ",34,3630.43,2722.82,2860.04,"1999-10-29T01:26:15.000Z","3dcb49d9bafea80c3d83b617368e3606","2020-06-15T11:19:44.029Z","5ee75950556129600dd58041"
"5824",1295,"1999-09-18T04:00:00.000Z","Hurricane",128,"Not Provided","035-05590-00","C - Roads and Bridges","C","Roads and Bridges","Small","Somerset",35,"New Jersey","NJ",34,0,0,30.54,"1999-10-29T01:26:15.000Z","edfeb8af10fd48cb7dd52dddf8ec0dc9","2020-06-15T11:19:44.030Z","5ee75950556129600dd58042"
"5825",1295,"1999-09-18T04:00:00.000Z","Hurricane",129,"REMOVE DEBRIS","031-76730-00","A - Debris Removal","A","Debris Removal","Small","Passaic",31,"New Jersey","NJ",34,8774,6580.5,6912.16,"1999-10-29T01:15:57.000Z","d58fe2e3a46f876c88fb13fb67b57c5c","2020-06-15T11:19:44.031Z","5ee75950556129600dd58043"
"5826",1295,"1999-09-18T04:00:00.000Z","Hurricane",130,"EMERGENCY PROTECTIVE MEASURES","031-76730-00","B - Protective Measures","B","Protective Measures","Small","Passaic",31,"New Jersey","NJ",34,10823,8117.25,8526.36,"1999-10-29T01:15:57.000Z","94deff6bde674406dd7d003f5f823722","2020-06-15T11:19:44.033Z","5ee75950556129600dd58044"
"5827",1295,"1999-09-18T04:00:00.000Z","Hurricane",131,"EMERGENCY PROTECTIVE MEASURES","035-05590-00","B - Protective Measures","B","Protective Measures","Small","Somerset",35,"New Jersey","NJ",34,6473.99,4855.49,5100.21,"1999-10-29T01:26:15.000Z","9f15e44082bb3d8efde2794feced62aa","2020-06-15T11:19:44.034Z","5ee75950556129600dd58045"
"5828",1295,"1999-09-18T04:00:00.000Z","Hurricane",132,"REMOVE DEBRIS","035-05590-00","A - Debris Removal","A","Debris Removal","Small","Somerset",35,"New Jersey","NJ",34,0,0,11.7,"1999-10-29T01:26:15.000Z","adb9b904a42fa8a77e3e1fc7e2cae7c2","2020-06-15T11:19:44.036Z","5ee75950556129600dd58046"
"5829",1295,"1999-09-18T04:00:00.000Z","Hurricane",134,"BUILDING DAMAGE","023-59010-00","E - Public Buildings","E","Public Buildings","Small","Middlesex",23,"New Jersey","NJ",34,3736,2802,2891.1,"2001-01-29T19:41:22.000Z","bf3338a72ac2f7e97fd696172ea55f8b","2020-06-15T11:19:44.037Z","5ee75950556129600dd58047"
"5830",1295,"1999-09-18T04:00:00.000Z","Hurricane",135,"EMERGENCY PROTECTIVE MEASURES","023-59010-00","B - Protective Measures","B","Protective Measures","Small","Middlesex",23,"New Jersey","NJ",34,770,577.5,677.75,"1999-10-29T15:02:49.000Z","689285a8c8afa1973f63171aaafc7c42","2020-06-15T11:19:44.038Z","5ee75950556129600dd58048"
"5831",1295,"1999-09-18T04:00:00.000Z","Hurricane",136,"EMERGENCY PROTECTIVE MEASURES","023-59010-00","A - Debris Removal","A","Debris Removal","Small","Middlesex",23,"New Jersey","NJ",34,1326.36,994.77,1044.91,"1999-10-29T15:02:49.000Z","05c2300f2019fb62a9ac2764fde59408","2020-06-15T11:19:44.039Z","5ee75950556129600dd58049"
"5832",1295,"1999-09-18T04:00:00.000Z","Hurricane",138,"EMERGENCY PROTECTIVE MEASURES","023-59010-00","B - Protective Measures","B","Protective Measures","Small","Middlesex",23,"New Jersey","NJ",34,7897.94,5923.46,6222,"1999-10-29T15:02:49.000Z","15b1a8f30dd4486e6cca5d87ee554a78","2020-06-15T11:19:44.040Z","5ee75950556129600dd5804a"
"5833",1295,"1999-09-18T04:00:00.000Z","Hurricane",139,"EMERGENCY PROTECTIVE MEASURES","023-59010-00","B - Protective Measures","B","Protective Measures","Small","Middlesex",23,"New Jersey","NJ",34,26181.5,19636.13,20625.79,"1999-10-29T22:13:05.000Z","7f9bc55b70b9e166f5592e0e4b06f5d2","2020-06-15T11:19:44.041Z","5ee75950556129600dd5804b"
"5834",1295,"1999-09-18T04:00:00.000Z","Hurricane",141,"EMERGENCY PROTECTIVE MEASURES","023-59010-00","B - Protective Measures","B","Protective Measures","Small","Middlesex",23,"New Jersey","NJ",34,42097,31572.75,33164.02,"1999-11-03T00:51:44.000Z","1b92ff779ac8408efab1d30ef79176fe","2020-06-15T11:19:44.043Z","5ee75950556129600dd5804c"
"5835",1295,"1999-09-18T04:00:00.000Z","Hurricane",142,"REMOVE DEBRIS","035-U45EY-00","A - Debris Removal","A","Debris Removal","Small","Somerset",35,"New Jersey","NJ",34,0,0,0.47,"1999-10-29T01:26:15.000Z","4695ee78e6e1dc29cae9e953aa5ea4f9","2020-06-15T11:19:44.044Z","5ee75950556129600dd5804d"
"5836",1295,"1999-09-18T04:00:00.000Z","Hurricane",143,"REMOVE DEBRIS","035-U45EY-00","A - Debris Removal","A","Debris Removal","Small","Somerset",35,"New Jersey","NJ",34,1853.46,1390.1,1460.16,"1999-10-29T01:26:15.000Z","34d102b169571d3b0d95ddbaaef70e32","2020-06-15T11:19:44.045Z","5ee75950556129600dd5804e"
"5837",1295,"1999-09-18T04:00:00.000Z","Hurricane",144,"REMOVE DEBRIS","035-U45EY-00","A - Debris Removal","A","Debris Removal","Small","Somerset",35,"New Jersey","NJ",34,2384.13,1788.1,1878.22,"1999-10-29T01:26:15.000Z","9b5b4f47f55e6e23f1f724e10323c145","2020-06-15T11:19:44.046Z","5ee75950556129600dd5804f"
"5838",1295,"1999-09-18T04:00:00.000Z","Hurricane",145,"REMOVE DEBRIS","035-U45EY-00","A - Debris Removal","A","Debris Removal","Small","Somerset",35,"New Jersey","NJ",34,1072.39,804.29,844.83,"1999-10-29T01:26:15.000Z","2d9b22aeaad45b61658ea119094d894c","2020-06-15T11:19:44.047Z","5ee75950556129600dd58050"
"5839",1295,"1999-09-18T04:00:00.000Z","Hurricane",146,"REMOVE DEBRIS","035-U45EY-00","A - Debris Removal","A","Debris Removal","Small","Somerset",35,"New Jersey","NJ",34,1153.76,865.32,908.44,"1999-10-29T01:26:15.000Z","757e32db2469bff1554b98025b7350a4","2020-06-15T11:19:44.048Z","5ee75950556129600dd58051"
"5840",1295,"1999-09-18T04:00:00.000Z","Hurricane",147,"REMOVE DEBRIS","035-68460-00","A - Debris Removal","A","Debris Removal","Small","Somerset",35,"New Jersey","NJ",34,4624.67,3468.5,3643.31,"1999-10-29T01:26:15.000Z","e66bbdedb6f8665f17136435aeab74ae","2020-06-15T11:19:44.049Z","5ee75950556129600dd58052"
"5841",1295,"1999-09-18T04:00:00.000Z","Hurricane",148,"EMERGENCY PROTECTIVE MEASURES","035-68460-00","B - Protective Measures","B","Protective Measures","Small","Somerset",35,"New Jersey","NJ",34,412.22,309.17,324.76,"1999-10-29T01:26:15.000Z","52223b63e057ca08caed4974de70b869","2020-06-15T11:19:44.075Z","5ee75950556129600dd58053"
"5842",1295,"1999-09-18T04:00:00.000Z","Hurricane",149,"EMERGENCY PROTECTIVE MEASURES","035-68460-00","B - Protective Measures","B","Protective Measures","Small","Somerset",35,"New Jersey","NJ",34,4107.6,3080.7,3235.96,"1999-10-29T01:26:15.000Z","9fb32cae9e2d0498e81add56e70e850f","2020-06-15T11:19:44.077Z","5ee75950556129600dd58054"
"5843",1295,"1999-09-18T04:00:00.000Z","Hurricane",152,"Not Provided","003-54990-00","A - Debris Removal","A","Debris Removal","Small","Bergen",3,"New Jersey","NJ",34,24437.5,18328.13,19156.56,"1999-12-17T20:08:24.000Z","3250dabb54b2ae2125fb69736c5c3fec","2020-06-15T11:19:44.078Z","5ee75950556129600dd58055"
"5844",1295,"1999-09-18T04:00:00.000Z","Hurricane",153,"REMOVE DEBRIS","003-77135-00","A - Debris Removal","A","Debris Removal","Small","Bergen",3,"New Jersey","NJ",34,12679.28,9509.46,9988.74,"1999-10-30T01:30:21.000Z","1aa18a6bbf8941181b3fa1153c7f28d7","2020-06-15T11:19:44.079Z","5ee75950556129600dd58056"
